FrameID, Prepare, Placement, Opacity, Upload, Reproject, Symbol, Render, Total
543, 1811, 2011, 2403, 654, 1157, 6871, 4401, 19311
544, 1618, 521, 140, 450, 1026, 6219, 4503, 14478
545, 1029, 145, 11, 81, 945, 6439, 4128, 12781
546, 1115, 1753, 2039, 570, 973, 5877, 4493, 16822
547, 1072, 527, 26, 99, 994, 6386, 3838, 12944
548, 1032, 157, 12, 81, 988, 5072, 4132, 11476
549, 1165, 1984, 2243, 570, 911, 5436, 4679, 16991
550, 825, 444, 24, 95, 960, 6038, 3889, 12278
551, 1199, 1785, 2085, 617, 900, 5912, 4528, 17028
552, 1067, 468, 27, 95, 927, 7725, 4686, 14996
553, 1853, 1662, 2087, 600, 1411, 6411, 4473, 18499
554, 1749, 509, 49, 221, 930, 8452, 4737, 16649
555, 1981, 1983, 2240, 588, 900, 4659, 6726, 19078
556, 1840, 514, 2281, 1067, 889, 4946, 4749, 16288
557, 1625, 4004, 2272, 765, 930, 4736, 4518, 18851
558, 1649, 539, 27, 297, 1011, 7617, 4324, 15466
559, 1717, 2252, 1910, 593, 786, 6679, 3870, 17808
560, 1973, 602, 360, 348, 797, 7217, 3930, 15229
561, 845, 1663, 2164, 535, 739, 4150, 6049, 16148
562, 1788, 519, 206, 463, 740, 4827, 6970, 15514
563, 1725, 1728, 4287, 1528, 813, 4577, 3602, 18261
564, 1721, 550, 2978, 744, 847, 7808, 4221, 18871
565, 878, 1773, 2166, 719, 788, 4134, 5708, 16168
566, 1121, 496, 24, 91, 850, 6846, 3306, 12735
567, 961, 1681, 1797, 576, 2575, 4497, 3897, 15986
568, 1128, 593, 30, 85, 1051, 6678, 3549, 13115
569, 939, 1658, 1843, 581, 1176, 5647, 3942, 15788
570, 1400, 458, 119, 84, 1009, 6619, 3998, 13690
571, 1438, 1592, 1847, 496, 936, 6332, 4225, 16869
572, 1681, 565, 252, 565, 887, 4783, 12853, 21588
573, 700, 101, 10, 60, 852, 4194, 4629, 10547
574, 664, 1986, 2103, 700, 857, 4193, 3541, 14045
575, 1217, 476, 22, 267, 847, 4430, 3579, 10840
576, 3341, 1683, 2467, 488, 866, 8202, 3447, 20497
577, 864, 490, 25, 81, 870, 4408, 5896, 12636
578, 804, 1596, 2314, 549, 849, 7664, 3556, 17334
579, 869, 456, 65, 272, 868, 5497, 4866, 12895
580, 826, 1548, 1795, 506, 3040, 5408, 3818, 16943
581, 786, 544, 27, 498, 880, 8702, 3713, 15152
582, 833, 1650, 1834, 717, 1074, 7434, 3553, 17098
583, 796, 453, 350, 438, 961, 16596, 3941, 23536
584, 802, 1432, 1941, 521, 2003, 4978, 4419, 16098
585, 1674, 536, 275, 492, 1015, 6723, 3698, 14415
586, 1057, 1609, 1913, 585, 899, 4391, 3774, 14231
587, 921, 416, 22, 87, 925, 4628, 3953, 10953
588, 674, 1480, 2010, 509, 894, 4065, 3619, 13253
589, 998, 554, 166, 94, 926, 4381, 3350, 10471
590, 884, 2051, 1829, 545, 926, 4094, 3542, 13873
591, 811, 446, 21, 80, 932, 4357, 3819, 10467
592, 939, 1826, 1853, 500, 922, 4064, 3536, 13642
593, 839, 413, 18, 77, 1035, 4435, 3894, 10712
594, 1561, 1638, 1961, 503, 925, 7332, 3589, 17510
595, 773, 462, 26, 111, 965, 4174, 3483, 9996
596, 1239, 1590, 1868, 521, 917, 7291, 3768, 17197
597, 881, 488, 258, 504, 3113, 6037, 3887, 15169
598, 807, 1502, 1939, 663, 1111, 7980, 3521, 17523
599, 809, 474, 25, 386, 1603, 7584, 3972, 14855
600, 877, 1601, 1737, 622, 1137, 4450, 7364, 17789
601, 797, 462, 358, 607, 914, 4127, 8949, 16215
602, 922, 1617, 1809, 1800, 999, 4121, 6572, 17843
603, 792, 725, 4179, 444, 915, 4426, 4410, 15892
604, 818, 4900, 3227, 523, 953, 6506, 3548, 20477
605, 1726, 506, 281, 543, 2062, 6988, 3768, 15876
606, 1542, 1547, 1825, 602, 2154, 5360, 4044, 17075
607, 1607, 529, 230, 450, 1213, 4662, 3889, 12582
608, 1098, 213, 1612, 399, 1000, 3984, 2951, 11259
609, 637, 1426, 1886, 427, 892, 3579, 3109, 11958
610, 778, 434, 20, 88, 912, 3817, 2957, 9009
611, 710, 2071, 1767, 540, 905, 3577, 2974, 12546
612, 735, 436, 21, 106, 924, 3957, 3360, 9541
613, 745, 1955, 1775, 445, 895, 3614, 3045, 12476
614, 733, 385, 14, 84, 948, 3910, 3137, 9214
615, 713, 1833, 1759, 442, 876, 3594, 3129, 12348
616, 817, 671, 38, 90, 998, 3821, 3259, 9696
617, 884, 1963, 1724, 439, 859, 3571, 3052, 12494
618, 752, 413, 22, 136, 984, 3689, 3309, 9307
619, 855, 1691, 1779, 440, 923, 3576, 3046, 12313
620, 1024, 645, 220, 450, 929, 3702, 3283, 10254
621, 795, 1544, 1827, 406, 877, 7560, 3055, 16066
622, 878, 462, 27, 263, 934, 3651, 3476, 9693
623, 712, 1722, 1931, 420, 857, 3524, 3089, 12257
624, 1020, 493, 29, 311, 899, 3859, 2915, 9528
625, 740, 1987, 1871, 465, 847, 3636, 3035, 12583
626, 701, 524, 21, 216, 948, 3607, 3251, 9269
627, 857, 1843, 1782, 462, 857, 3598, 3146, 12547
628, 892, 663, 220, 86, 836, 3901, 2810, 9410
629, 768, 1971, 1794, 462, 856, 3863, 3049, 12764
630, 1073, 773, 409, 421, 855, 8705, 3433, 15672
631, 731, 292, 170, 251, 876, 5427, 4899, 12648
632, 1089, 1792, 2005, 471, 1164, 6677, 2983, 16183
633, 755, 414, 212, 320, 4680, 4134, 3033, 13550
634, 679, 1455, 1807, 682, 2245, 5599, 3114, 15583
635, 753, 426, 278, 357, 836, 5069, 2818, 10539
636, 847, 1515, 1708, 531, 969, 5878, 4468, 15918
637, 739, 441, 27, 319, 848, 3760, 3034, 9170
638, 820, 1838, 55, 97, 861, 3626, 2875, 10175
639, 764, 134, 9, 70, 919, 3759, 3258, 8915
640, 728, 131, 9, 73, 925, 3616, 3280, 8764
641, 767, 130, 9, 73, 863, 3677, 3357, 8878
642, 784, 137, 9, 68, 1171, 4031, 3055, 9257
643, 815, 135, 9, 72, 907, 3591, 3262, 8794
644, 702, 125, 9, 71, 927, 3717, 3321, 8875
645, 1578, 1025, 21, 215, 1051, 3582, 2802, 10276
646, 774, 147, 537, 539, 1013, 3699, 2880, 9591
647, 1875, 152, 169, 413, 853, 3757, 2779, 10000
648, 1093, 146, 206, 288, 1098, 4372, 3386, 10590
649, 1148, 153, 254, 321, 1097, 4746, 2932, 10653
650, 952, 161, 205, 365, 928, 3750, 2853, 9215
651, 846, 172, 232, 370, 939, 3988, 3113, 9662
652, 1541, 165, 185, 205, 1044, 3510, 2945, 9597
653, 651, 92, 9, 54, 830, 3705, 3515, 8858
654, 702, 126, 9, 76, 925, 3737, 3340, 8917
