FrameID, Prepare, Placement, Opacity, Upload, Reproject, Symbol, Render, Total
848, 2277, 83, 9, 28, 0, 558, 1542, 4500
849, 1623, 102, 9, 31, 0, 598, 1826, 4191
850, 1853, 117, 21, 36, 0, 675, 1405, 4108
851, 2066, 330, 18, 37, 0, 549, 1279, 4280
852, 1878, 428, 161, 161, 0, 712, 1254, 4597
853, 2001, 74, 9, 26, 0, 584, 1319, 4016
854, 1554, 98, 9, 127, 0, 692, 1635, 4118
855, 1315, 103, 9, 29, 0, 569, 1460, 3486
856, 1637, 730, 435, 5594, 42, 5867, 4982, 19289
857, 1396, 105, 35, 50, 38, 1426, 2411, 5463
858, 2016, 100, 46, 66, 41, 1502, 2300, 6073
859, 2189, 103, 9, 36, 32, 1410, 2083, 5863
860, 1698, 176, 13, 38, 34, 1305, 2417, 5683
861, 1599, 115, 9, 117, 33, 1298, 2407, 5580
862, 1641, 113, 16, 95, 35, 1332, 2335, 5569
863, 1569, 137, 9, 130, 37, 1266, 2379, 5529
864, 1473, 128, 9, 124, 34, 1259, 2429, 5459
865, 1619, 139, 9, 52, 28, 1267, 2278, 5394
866, 1844, 98, 9, 104, 35, 1332, 2151, 5574
867, 1503, 130, 10, 127, 46, 1545, 3142, 6505
868, 1824, 149, 10, 49, 33, 1519, 2578, 6163
869, 1752, 124, 9, 46, 38, 1365, 2473, 5809
870, 1768, 324, 377, 65, 32, 1351, 2171, 6088
871, 1743, 924, 476, 300, 156, 1315, 2041, 6956
872, 1681, 514, 64, 50, 110, 1417, 2363, 6200
873, 1508, 1002, 37, 56, 110, 1367, 1967, 6049
874, 1789, 110, 11, 633, 133, 1498, 2352, 6528
875, 1847, 126, 11, 36, 146, 1394, 2664, 6225
876, 2481, 1055, 1605, 7103, 152, 5071, 5692, 23161
877, 1726, 175, 228, 55, 169, 2144, 2663, 7161
878, 1606, 501, 506, 416, 159, 3055, 2129, 8374
879, 1978, 864, 346, 313, 153, 1901, 2141, 7698
880, 1697, 178, 394, 386, 174, 1574, 2036, 6441
881, 2827, 127, 196, 200, 164, 2030, 2556, 8102
882, 2353, 133, 276, 174, 297, 1857, 2568, 7658
883, 2536, 154, 645, 259, 164, 1811, 2143, 7713
884, 1825, 102, 9, 44, 152, 2793, 1932, 6860
885, 1692, 104, 9, 35, 148, 1690, 1723, 5404
886, 1460, 115, 9, 40, 212, 1605, 1937, 5380
887, 1442, 108, 9, 42, 147, 1638, 2058, 5446
888, 1434, 122, 9, 45, 171, 1575, 2034, 5391
889, 1390, 102, 9, 40, 203, 1559, 1984, 5289
890, 1493, 103, 9, 34, 149, 1684, 1931, 5405
891, 1508, 263, 11, 38, 149, 13100, 1921, 16992
892, 1790, 750, 370, 320, 156, 1630, 2926, 7944
893, 1649, 1051, 851, 4405, 345, 4569, 7355, 20228
894, 1344, 474, 113, 436, 483, 2699, 4306, 9858
895, 1305, 933, 1401, 985, 582, 4040, 2925, 12173
896, 1719, 849, 30, 334, 750, 2649, 2713, 9045
897, 1710, 1814, 1746, 4474, 705, 5871, 10163, 26485
898, 1709, 628, 30, 259, 1285, 7389, 4894, 16197
899, 1413, 1354, 393, 254, 788, 3849, 3202, 11255
900, 1413, 321, 172, 393, 946, 4405, 2992, 10644
901, 1264, 1162, 1499, 632, 1001, 4030, 2994, 12584
902, 1698, 526, 24, 68, 1089, 4018, 3316, 10742
903, 1730, 1535, 1564, 444, 1114, 3698, 3213, 13300
904, 6567, 1291, 278, 415, 1091, 5381, 3172, 18198
905, 1988, 176, 259, 487, 1039, 4821, 3091, 11862
906, 1820, 1316, 1572, 445, 1096, 3461, 3219, 12931
907, 2188, 495, 22, 113, 1047, 3554, 3157, 10578
908, 1442, 1602, 1384, 298, 1103, 3824, 2913, 12569
909, 1676, 504, 62, 252, 1346, 3750, 2831, 10424
910, 1762, 2066, 2157, 3997, 1362, 7414, 5540, 24299
911, 1278, 439, 23, 91, 1482, 4623, 2821, 10760
912, 1301, 1605, 1608, 480, 1303, 4402, 2988, 13689
913, 1340, 424, 22, 97, 1395, 4629, 2945, 10853
914, 2153, 742, 301, 599, 1392, 3738, 3553, 12479
915, 1629, 2000, 1749, 646, 1274, 3607, 2871, 13779
916, 1647, 473, 21, 494, 1284, 5625, 3206, 12752
917, 2016, 1518, 1897, 481, 1478, 3862, 2928, 14181
918, 1667, 465, 22, 95, 1263, 3743, 3066, 10323
919, 2049, 1737, 2072, 702, 1300, 3871, 2891, 14623
920, 1782, 877, 2113, 4079, 1863, 9615, 6157, 26488
921, 1393, 2574, 2285, 833, 1513, 4240, 3457, 16296
922, 1325, 789, 35, 226, 1412, 4216, 3375, 11380
923, 1288, 138, 9, 101, 1644, 4925, 3265, 11372
924, 1351, 1777, 1891, 491, 1676, 4743, 3012, 14943
925, 1359, 505, 20, 102, 1346, 3725, 2929, 9988
926, 1561, 1978, 2659, 594, 1545, 4566, 3162, 16067
927, 1772, 480, 23, 72, 1377, 4787, 3106, 11618
928, 1817, 2034, 1966, 309, 1802, 5196, 2796, 15922
929, 1867, 1065, 896, 167, 909, 2009, 1784, 8700
930, 1617, 2141, 1014, 265, 1062, 2109, 1804, 10014
931, 1728, 339, 44, 51, 938, 1902, 2359, 7363
932, 2390, 1667, 932, 207, 959, 2383, 1849, 10389
933, 1647, 448, 21, 46, 922, 1988, 2147, 7221
934, 1705, 2083, 1002, 310, 930, 2024, 1774, 9829
935, 2995, 434, 24, 48, 845, 1878, 1766, 7992
936, 1705, 1845, 986, 257, 1100, 2161, 2119, 10175
937, 1525, 462, 20, 71, 860, 2040, 1994, 6974
938, 1614, 1887, 1887, 243, 996, 2214, 1905, 10748
939, 1531, 523, 54, 127, 941, 1933, 2222, 7333
940, 1733, 1733, 1184, 254, 1009, 2732, 2137, 10784
941, 1944, 328, 12, 43, 872, 1891, 1870, 6961
942, 1779, 1272, 1098, 366, 969, 2073, 1979, 9538
943, 1764, 477, 24, 72, 895, 1912, 2040, 7186
944, 1520, 1368, 1401, 237, 885, 1993, 2059, 9465
945, 1622, 467, 21, 44, 847, 1991, 1985, 6978
946, 2196, 1885, 1225, 271, 1292, 2241, 2451, 11564
947, 1690, 462, 20, 47, 1048, 2084, 2152, 7505
948, 1714, 1526, 1072, 239, 855, 1989, 2240, 9636
949, 1846, 511, 26, 78, 938, 2141, 2223, 7765
950, 1731, 1230, 1347, 253, 962, 2122, 2166, 9811
951, 1965, 384, 14, 271, 844, 2002, 2130, 7611
952, 1779, 1667, 1233, 443, 1010, 2333, 2350, 10817
953, 1782, 656, 29, 60, 1347, 1937, 2411, 8224
954, 2737, 1545, 1894, 479, 868, 1971, 2013, 11509
955, 2097, 1044, 34, 71, 832, 1893, 2091, 8065
956, 1883, 1857, 1235, 257, 1062, 2172, 2350, 10818
957, 1588, 403, 515, 680, 949, 1893, 2367, 8396
958, 1856, 1648, 1202, 520, 955, 2408, 2247, 10837
959, 1611, 420, 22, 49, 823, 1988, 2212, 7126
960, 1782, 1764, 1127, 389, 952, 2047, 1963, 10027
961, 1645, 400, 19, 48, 881, 1889, 2049, 6933
962, 1612, 1475, 1078, 215, 909, 2165, 2161, 9616
963, 2007, 424, 22, 43, 849, 2019, 1956, 7321
964, 1914, 1733, 907, 204, 963, 2289, 1865, 9878
965, 1658, 319, 12, 39, 880, 1923, 1995, 6828
966, 1514, 1144, 48, 269, 896, 1957, 1878, 7707
967, 1985, 109, 11, 114, 953, 2085, 2965, 8223
968, 1874, 129, 11, 41, 948, 2011, 2113, 7130
969, 1694, 112, 12, 114, 1007, 2181, 2314, 7435
970, 1919, 157, 16, 45, 1218, 2463, 3021, 8841
971, 1701, 120, 11, 85, 965, 2250, 2408, 7541
972, 1668, 113, 11, 108, 955, 2235, 2402, 7493
973, 1734, 120, 12, 36, 1019, 2204, 2750, 7876
974, 1828, 148, 12, 39, 853, 2030, 2483, 7395
975, 1713, 288, 13, 85, 965, 2393, 2523, 7981
976, 1756, 138, 10, 126, 838, 2234, 2310, 7415
977, 1571, 115, 10, 93, 1014, 2266, 2543, 7613
978, 1754, 123, 11, 39, 1021, 2341, 2563, 7853
979, 1831, 109, 10, 54, 1102, 2271, 2551, 7930
980, 1701, 105, 9, 77, 847, 2162, 2312, 7215
981, 1944, 140, 11, 43, 869, 2363, 2169, 7542
982, 1753, 112, 11, 49, 1032, 2230, 2411, 7600
983, 1616, 105, 10, 109, 992, 2301, 2760, 7895
984, 1735, 567, 37, 64, 937, 2107, 2128, 7577
985, 1938, 1621, 1248, 250, 921, 2200, 2176, 10356
986, 1781, 512, 26, 72, 893, 2017, 2118, 7420
987, 1807, 1569, 1177, 221, 875, 2056, 2001, 9708
988, 1719, 522, 24, 47, 815, 2019, 2048, 7195
989, 1729, 1483, 1155, 186, 933, 2102, 2070, 9660
990, 1653, 455, 21, 48, 804, 1963, 2082, 7028
991, 2014, 1574, 57, 69, 935, 2227, 2213, 9092
992, 1568, 115, 9, 36, 1095, 2215, 2603, 7643
993, 1647, 129, 9, 41, 891, 2469, 2626, 7815
994, 1895, 138, 12, 93, 897, 2140, 2137, 7314
995, 1536, 121, 10, 100, 935, 2239, 2495, 7437
996, 1507, 134, 10, 101, 998, 2199, 2379, 7330
997, 1822, 106, 11, 78, 946, 2110, 2680, 7756
998, 1778, 108, 11, 113, 910, 2142, 2671, 7734
999, 1655, 133, 9, 277, 821, 2133, 2114, 7144
1000, 1852, 118, 11, 41, 946, 2143, 2491, 7605
1001, 1829, 129, 11, 106, 987, 2238, 2468, 7770
1002, 1784, 106, 10, 103, 980, 2247, 2559, 7791
1003, 1813, 107, 11, 113, 908, 2190, 2831, 7974
1004, 1829, 109, 11, 111, 795, 2073, 2789, 7719
1005, 1754, 162, 12, 40, 1016, 2243, 2524, 7753
1006, 1825, 116, 11, 40, 1033, 2265, 2539, 7831
1007, 2198, 114, 49, 173, 876, 2150, 2163, 7725
1008, 1642, 128, 10, 122, 812, 2206, 2374, 7296
1009, 2137, 132, 15, 155, 1110, 2559, 3159, 9269
1010, 1695, 466, 20, 50, 952, 2083, 2212, 7479
1011, 1828, 1722, 1194, 277, 804, 1945, 2050, 9821
1012, 1678, 365, 59, 57, 908, 2137, 2207, 7413
1013, 1554, 1147, 234, 70, 1009, 2364, 2190, 8569
1014, 1459, 134, 10, 43, 946, 2053, 2264, 6911
1015, 2169, 199, 18, 79, 1206, 2560, 3096, 9329
1016, 1780, 124, 11, 47, 970, 2238, 2419, 7591
1017, 1740, 119, 11, 39, 965, 2233, 2352, 7461
1018, 1764, 124, 10, 39, 1045, 2353, 2338, 7676
1019, 1699, 117, 11, 39, 812, 2150, 2337, 7167
1020, 2077, 114, 11, 74, 894, 2010, 2319, 7500
1021, 1748, 113, 11, 40, 960, 2260, 2470, 7603
1022, 1585, 108, 10, 35, 938, 1985, 2078, 6740
1023, 1705, 107, 11, 38, 964, 2243, 2461, 7530
1024, 1749, 123, 11, 41, 934, 2074, 2484, 7418
1025, 1493, 102, 11, 36, 857, 1989, 2071, 6561
1026, 1529, 123, 10, 36, 804, 2044, 2214, 6763
1027, 1873, 123, 15, 44, 1081, 2514, 3277, 8929
1028, 1707, 107, 11, 49, 985, 2361, 2461, 7682
1029, 1717, 117, 11, 40, 1015, 2217, 2508, 7627
1030, 1620, 114, 10, 50, 913, 2690, 2323, 7722
1031, 1733, 414, 42, 54, 783, 2065, 2532, 7625
1032, 1941, 1436, 902, 220, 721, 1918, 1821, 8962
1033, 1822, 399, 82, 57, 799, 2046, 2151, 7358
1034, 1775, 1504, 1300, 176, 785, 2055, 1990, 9588
1035, 1592, 411, 22, 43, 736, 2060, 2004, 6869
1036, 1646, 1088, 28, 355, 765, 1956, 2073, 7914
1037, 1741, 96, 9, 37, 801, 1954, 2186, 6827
1038, 1678, 121, 12, 49, 897, 2178, 2287, 7224
1039, 1685, 103, 10, 37, 856, 2237, 2254, 7186
1040, 1548, 117, 10, 41, 757, 2053, 2240, 6768
1041, 1692, 106, 9, 34, 765, 2359, 2233, 7201
1042, 1775, 102, 10, 36, 901, 2252, 2428, 7505
1043, 1679, 107, 9, 36, 835, 2248, 2343, 7260
1044, 2430, 99, 11, 36, 785, 2292, 2373, 8028
1045, 1662, 113, 11, 36, 763, 2222, 2463, 7272
1046, 2087, 106, 9, 42, 687, 2169, 2079, 7180
1047, 1626, 103, 10, 43, 686, 2031, 2183, 6683
1048, 1880, 123, 14, 46, 1054, 2851, 3110, 9081
1049, 1720, 118, 11, 108, 798, 2131, 2402, 7290
1050, 1586, 116, 10, 36, 737, 1916, 2379, 6782
1051, 2003, 175, 14, 129, 1007, 2591, 3007, 8929
1052, 1790, 126, 11, 96, 722, 2236, 2388, 7371
1053, 1593, 112, 9, 74, 784, 2001, 2333, 6907
1054, 1974, 732, 33, 54, 739, 2200, 2155, 7889
1055, 1612, 1740, 3251, 267, 652, 1898, 1671, 11092
1056, 1571, 537, 22, 50, 734, 2021, 2033, 6970
1057, 1860, 1602, 1218, 223, 812, 2340, 2511, 10569
1058, 1820, 360, 134, 118, 658, 1890, 2313, 7295
1059, 3464, 1193, 1176, 166, 749, 2080, 1680, 10510
1060, 1895, 407, 19, 44, 650, 2269, 1984, 7271
1061, 1622, 1206, 1335, 365, 722, 2115, 1955, 9322
1062, 1389, 375, 12, 40, 657, 1889, 2031, 6395
1063, 1345, 1100, 1085, 396, 603, 1845, 1752, 8128
1064, 1731, 413, 21, 45, 685, 1889, 2049, 6836
1065, 1890, 1876, 1556, 175, 618, 1889, 1686, 9692
1066, 1739, 855, 971, 2584, 404, 2549, 2957, 12061
1067, 1809, 1269, 711, 139, 661, 1490, 1443, 7524
1068, 1708, 366, 99, 136, 647, 1531, 1777, 6267
1069, 1943, 1987, 65, 113, 982, 1854, 2237, 9183
1070, 1385, 112, 10, 35, 815, 1534, 1907, 5800
1071, 1317, 108, 9, 31, 687, 1442, 1727, 5323
1072, 1995, 112, 10, 35, 721, 1761, 1821, 6456
1073, 1338, 124, 10, 39, 690, 1482, 1788, 5472
1074, 1755, 419, 1181, 3138, 449, 3119, 3340, 13403
1075, 1626, 158, 10, 67, 442, 1260, 1866, 5432
1076, 1510, 141, 9, 36, 524, 1307, 2177, 5707
1077, 1687, 171, 12, 32, 496, 1388, 2042, 5830
1078, 1670, 129, 10, 40, 431, 1262, 2062, 5605
1079, 2130, 104, 9, 33, 384, 1084, 1302, 5048
1080, 1521, 141, 10, 41, 385, 1156, 2038, 5294
1081, 1671, 127, 11, 94, 532, 1382, 1947, 5766
1082, 1578, 171, 11, 72, 386, 1140, 2042, 5402
1083, 1552, 144, 11, 39, 422, 1310, 1888, 5368
1084, 1601, 133, 12, 39, 422, 1192, 2066, 5467
1085, 1690, 109, 9, 33, 375, 1077, 1267, 4562
1086, 1495, 135, 9, 39, 431, 1250, 1840, 5201
1087, 1967, 134, 12, 96, 562, 1568, 2244, 6585
1088, 1431, 351, 14, 44, 373, 1213, 1748, 5177
1089, 1276, 1180, 1038, 228, 563, 1068, 1325, 6680
1090, 1799, 995, 37, 52, 624, 1201, 1684, 6394
1091, 1790, 1384, 56, 50, 714, 1371, 1872, 7239
1092, 1786, 136, 10, 190, 645, 1381, 2081, 6230
1093, 1874, 143, 42, 204, 687, 1553, 1793, 6298
1094, 1747, 138, 11, 41, 676, 1165, 1876, 5656
1095, 1565, 158, 11, 41, 729, 1272, 1914, 5691
1096, 1673, 126, 11, 38, 773, 1283, 1897, 5803
1097, 1544, 116, 12, 35, 634, 1344, 1891, 5578
1098, 1910, 125, 11, 31, 649, 1260, 1623, 5611
1099, 1687, 209, 11, 33, 677, 1273, 1843, 5735
1100, 1655, 153, 11, 44, 682, 1349, 2016, 5912
1101, 1554, 112, 11, 39, 696, 1286, 1984, 5683
1102, 1677, 150, 11, 40, 650, 1384, 2072, 5986
1103, 1613, 151, 12, 41, 626, 1233, 1888, 5564
1104, 1571, 156, 11, 42, 709, 1437, 1947, 5875
1105, 1593, 137, 10, 110, 646, 1282, 2166, 5946
1106, 1604, 137, 12, 40, 691, 1496, 2078, 6060
1107, 1564, 172, 9, 87, 629, 1249, 1575, 5286
1108, 1836, 315, 15, 40, 740, 1658, 1881, 6486
1109, 1632, 575, 25, 41, 560, 1088, 1534, 5457
1110, 1634, 1350, 924, 157, 719, 1294, 1472, 7552
1111, 1863, 453, 19, 37, 694, 1199, 1457, 5725
1112, 1610, 1276, 679, 131, 636, 1301, 1368, 7004
1113, 1633, 477, 16, 286, 698, 1263, 1486, 5861
1114, 1560, 1296, 851, 183, 708, 1287, 1403, 7291
1115, 1553, 506, 16, 68, 636, 1114, 1671, 5566
1116, 1742, 1221, 922, 141, 694, 1213, 1381, 7315
1117, 1659, 458, 17, 88, 723, 1222, 1607, 5775
1118, 1524, 1297, 846, 142, 706, 1363, 1499, 7380
1119, 1536, 447, 17, 35, 679, 1198, 1699, 5613
1120, 1776, 1211, 782, 200, 626, 1173, 1372, 7143
1121, 1634, 444, 14, 81, 682, 1108, 1679, 5644
1122, 1887, 1127, 42, 72, 785, 1410, 1650, 6974
1123, 1609, 138, 10, 132, 693, 1267, 1731, 5583
1124, 1857, 112, 9, 33, 691, 1200, 1727, 5631
1125, 1676, 127, 11, 64, 706, 1387, 1901, 5874
1126, 1594, 145, 11, 213, 712, 1318, 1966, 5962
1127, 1739, 208, 12, 43, 631, 1156, 2018, 5809
1128, 1573, 210, 12, 41, 701, 1256, 2107, 5901
1129, 1779, 116, 11, 34, 722, 1322, 2121, 6106
1130, 1683, 242, 13, 118, 889, 1401, 2302, 6651
1131, 1944, 93, 9, 35, 673, 1216, 1783, 5755
1132, 2291, 116, 14, 40, 1042, 2019, 2602, 8126
1133, 1716, 303, 15, 36, 757, 1438, 2033, 6300
1134, 1378, 100, 9, 33, 664, 1291, 1571, 5048
1135, 2541, 167, 15, 81, 850, 1482, 1873, 7012
1136, 2297, 285, 12, 38, 751, 1455, 1946, 6785
1137, 2052, 126, 11, 30, 721, 1270, 1614, 5825
1138, 1799, 164, 11, 106, 739, 1440, 2443, 6705
1139, 1513, 92, 9, 30, 689, 1733, 1332, 5399
1140, 2111, 454, 18, 63, 524, 1264, 1288, 5724
1141, 1563, 1388, 858, 143, 607, 1167, 1457, 7184
1142, 1688, 574, 54, 43, 632, 1146, 1712, 5852
1143, 1628, 1410, 51, 67, 671, 1438, 1734, 7000
1144, 1784, 97, 10, 47, 636, 1239, 1669, 5484
1145, 1425, 97, 11, 38, 582, 1203, 1691, 5048
1146, 1548, 119, 10, 117, 636, 1193, 1814, 5439
1147, 2450, 438, 17, 45, 888, 1728, 2545, 8114
1148, 1572, 136, 12, 41, 700, 1609, 2186, 6258
1149, 1805, 160, 11, 32, 668, 1351, 1921, 5950
1150, 2290, 153, 12, 31, 756, 1441, 1686, 6371
1151, 1972, 162, 12, 133, 652, 1539, 2210, 6683
1152, 1964, 134, 11, 31, 710, 1541, 2279, 6672
1153, 1962, 167, 11, 66, 666, 1436, 2215, 6525
1154, 2005, 176, 12, 128, 569, 1188, 1853, 5932
1155, 2057, 94, 10, 348, 668, 1384, 1780, 6343
1156, 2067, 156, 16, 37, 807, 1432, 2826, 7343
1157, 1943, 99, 11, 31, 629, 1351, 2018, 6083
1158, 1548, 173, 10, 42, 591, 1347, 1763, 5477
1159, 1685, 145, 11, 41, 700, 1322, 2162, 6067
1160, 1656, 151, 11, 81, 629, 1267, 2039, 5835
1161, 1631, 786, 29, 48, 534, 1201, 1270, 5500
1162, 1743, 1617, 728, 152, 600, 1280, 1518, 7640
1163, 2403, 312, 14, 31, 531, 1270, 1284, 5847
1164, 1555, 1477, 828, 154, 569, 1199, 1391, 7175
1165, 1693, 393, 15, 43, 624, 1188, 1871, 5829
1166, 1663, 1305, 35, 53, 710, 1433, 1632, 6833
1167, 1655, 170, 21, 61, 709, 1385, 2078, 6082
1168, 1992, 105, 38, 45, 663, 1366, 2026, 6237
1169, 1427, 99, 9, 34, 562, 1499, 2159, 5791
1170, 1584, 135, 10, 47, 651, 1216, 2069, 5715
1171, 1709, 304, 13, 39, 564, 1139, 2027, 5798
1172, 1520, 154, 10, 193, 551, 1246, 1688, 5364
1173, 1782, 133, 10, 30, 758, 1630, 1824, 6170
1174, 1526, 143, 10, 47, 566, 1247, 1909, 5449
1175, 1560, 131, 9, 45, 572, 1163, 2193, 5675
1176, 2049, 140, 10, 101, 522, 1075, 1495, 5394
1177, 1629, 100, 27, 160, 558, 1159, 2030, 5665
